_id,school,shirt,demographic,first,year,age,gender,major,conduct,status,going,checked,door,dietary,probable,created
{'$oid': '59c202fc6ef0279462fd2c7c'},Indian Institute of Technology Patna,M,True,False,Sophomore,19.0,Male,Computer Science and Engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-20T05:56:12.277Z'}
{'$oid': '59c21b406ef0279462fd2c82'},UC Santa Barbara,M,True,False,Junior,19.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-09-20T07:39:44.645Z'}
{'$oid': '59c2351b6ef0279462fd2c84'},DELHI TECHNOLOGICAL UNIVERSITY,L,True,False,Junior,19.0,Male,INFORMATION TECHNOLOGY,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2017-09-20T09:30:03.929Z'}
{'$oid': '59c26df86ef0279462fd2c88'},Cleveland State University,M,True,False,Junior,20.0,Male,Computer Engineering,True,approved,True,True,False,[],False,{'$date': '2017-09-20T13:32:40.856Z'}
{'$oid': '59c29a396ef0279462fd2c9e'}, Penn State Behrend,L,True,False,Sophomore,20.0,Female,Computer Science,True,approved,False,False,False,['Other'],False,{'$date': '2017-09-20T16:41:29.140Z'}
{'$oid': '59c2aa9b6ef0279462fd2ca2'},Kent State at Stark,M,True,False,Freshman,20.0,Male,Computer Information Systems,True,approved,True,True,False,['Other'],True,{'$date': '2017-09-20T17:51:23.095Z'}
{'$oid': '59c2ad7f6ef0279462fd2caa'},Garfield/Kenmore,XXL,True,False,High Schooler,16.0,Male,IT Support & Services,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-20T18:03:43.109Z'}
{'$oid': '59c2b91b6ef0279462fd2cb0'}, University Of Akron,S,True,False,Senior,25.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-20T18:53:15.877Z'}
{'$oid': '59c2ba916ef0279462fd2cb6'},Rutgers University,S,True,False,Sophomore,18.0,Male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-20T18:59:29.139Z'}
{'$oid': '59c2ddb86ef0279462fd2cbe'},;jl;lkj,XXL,True,False,Graduate Student,7.0,Prefer Not To Say,;lkj,True,pending,False,False,False,['Gluten Free'],False,{'$date': '2017-09-20T21:29:28.195Z'}
{'$oid': '59c2e2c96ef0279462fd2cc3'},school of fuck youadsfasdfa;sldkjfa;lsdkjfa;lsdkjfa;lskdjfal;asd,XXL,True,False,Other,99999999999999.0,P,3,True,pending,False,False,False,"['Vegan,Other,Gluten Free,Kosher,Vegetarian']",False,{'$date': '2017-09-20T21:51:05.500Z'}
{'$oid': '59c2e3ee6ef0279462fd2ccf'},;laksdjfa;ldksfja;,M,True,False,Freshman,3.0,a,Computer,True,pending,False,False,False,['Kosher'],False,{'$date': '2017-09-20T21:55:58.619Z'}
{'$oid': '59c2e5116ef0279462fd2cd3'},IUP,XL,True,False,Sophomore,19.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-20T22:00:49.883Z'}
{'$oid': '59c3157e7ef5134b7a07bdd9'},University of Illinois at Chicago,XXL,True,True,Sophomore,19.0,Male,Computer Science ,True,approved,False,False,False,[''],False,{'$date': '2017-09-21T01:27:26.841Z'}
{'$oid': '59c321277ef5134b7a07bddd'},university of guelph,XL,True,True,Junior,19.0,Male,Computer science,True,approved,True,False,False,[],False,{'$date': '2017-09-21T02:17:11.046Z'}
{'$oid': '59c333e276cfb4ea0164ea7f'},Youngstown State University,L,True,False,Other,40.0,Male,Computer Information Systems,True,approved,True,True,False,[],False,{'$date': '2017-09-21T03:37:06.462Z'}
{'$oid': '59c3e59a486bb15b108e3360'},College of Wooster,M,True,True,Freshman,18.0,Other,Chemistry,True,approved,False,True,False,[],False,{'$date': '2017-09-21T16:15:22.484Z'}
{'$oid': '59c42a19486bb15b108e3365'},University of Florida,L,True,False,Graduate Student,22.0,Male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-21T21:07:37.550Z'}
{'$oid': '59c461a8486bb15b108e3369'},Montgomery County Community College,M,True,False,Junior,23.0,Other,Information Technology,True,approved,True,False,False,['Other'],False,{'$date': '2017-09-22T01:04:40.385Z'}
{'$oid': '59c46f94486bb15b108e336d'},Kent State University,XXL,True,False,Sophomore,19.0,Prefer Not to Say,Computer Science,True,pending,False,False,False,[''],False,{'$date': '2017-09-22T02:04:04.132Z'}
{'$oid': '59c474d3486bb15b108e3372'},University of Toledo,L,True,True,Junior,23.0,Male,Computer Science and Engineering Technology,True,approved,True,False,False,[],True,{'$date': '2017-09-22T02:26:27.863Z'}
{'$oid': '59c491aa486bb15b108e3376'},The University of Texas at Austin,M,True,True,Freshman,17.0,Male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-22T04:29:30.755Z'}
{'$oid': '59c4a7c5486bb15b108e337a'},Penn State Behrend,L,True,True,Sophomore,19.0,Male,Software Engineering ,True,approved,False,False,False,[],False,{'$date': '2017-09-22T06:03:49.258Z'}
{'$oid': '59c51d55486bb15b108e337e'},Youngstown State University,S,True,True,Freshman,20.0,Male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2017-09-22T14:25:25.906Z'}
{'$oid': '59c53a87486bb15b108e3383'},University at Buffalo,M,True,True,Junior,26.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-22T16:29:59.511Z'}
{'$oid': '59c54087486bb15b108e3387'}, Purdue University,M,True,False,Junior,20.0,Female,Agricultural Engineering,True,approved,True,True,False,[],False,{'$date': '2017-09-22T16:55:35.888Z'}
{'$oid': '59c55a45486bb15b108e338b'},Youngstown State University,M,True,True,Freshman,18.0,Male,Computer Science,True,approved,False,True,False,['Other'],False,{'$date': '2017-09-22T18:45:25.372Z'}
{'$oid': '59c56160486bb15b108e338f'},New York University,M,True,False,Senior,21.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-22T19:15:44.010Z'}
{'$oid': '59c5661b486bb15b108e3394'},Kent State University,M,True,False,Junior,20.0,Male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2017-09-22T19:35:55.678Z'}
{'$oid': '59c570a2486bb15b108e339a'},Kent State University,M,True,False,Junior,24.0,Male,Computer Science,True,approved,False,True,False,[''],False,{'$date': '2017-09-22T20:20:50.019Z'}
{'$oid': '59c573f5486bb15b108e33a0'},Binghamton University - The State University of New York,L,True,False,Graduate Student,26.0,Male,Computer Science,True,approved,True,False,False,"['Vegan,Vegetarian']",False,{'$date': '2017-09-22T20:35:01.027Z'}
{'$oid': '59c5773e486bb15b108e33a4'},Hudson high school,XL,True,True,Junior,16.0,Female,Vidoe game design,True,approved,True,True,False,[],True,{'$date': '2017-09-22T20:49:02.364Z'}
{'$oid': '59c57e90486bb15b108e33a8'},Bowling Green State University,M,True,False,Graduate Student,24.0,Male,Computer Science,True,approved,True,False,False,[],True,{'$date': '2017-09-22T21:20:16.783Z'}
{'$oid': '59c5840d486bb15b108e33ac'},Pennsylvania State University,M,True,False,Sophomore,19.0,Male,Software Engineering,True,approved,True,True,False,[],False,{'$date': '2017-09-22T21:43:41.884Z'}
{'$oid': '59c5935c486bb15b108e33b0'},Purdue University,M,True,False,Sophomore,19.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-22T22:49:00.843Z'}
{'$oid': '59c5c5cfc698515a2cd7d08d'},Pennsylvania State University,S,True,False,Junior,19.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-23T02:24:15.963Z'}
{'$oid': '59c5f5d6c698515a2cd7d093'},Rutgers University,L,True,False,Junior,21.0,Male,Computer Science and Statistics,True,approved,False,False,False,[''],False,{'$date': '2017-09-23T05:49:10.899Z'}
{'$oid': '59c62b00c698515a2cd7d097'},Penn State,M,True,False,Freshman,18.0,Male,Computer Eng.,True,approved,True,True,False,"['Kosher,Vegetarian']",False,{'$date': '2017-09-23T09:36:00.544Z'}
{'$oid': '59c66d41c698515a2cd7d09f'},Kent State University,L,True,False,Senior,26.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-23T14:18:41.622Z'}
{'$oid': '59c682a4c698515a2cd7d0a3'},Delhi Technological University,M,True,False,Senior,20.0,Male,Information Technology,True,approved,False,False,False,['Other'],False,{'$date': '2017-09-23T15:49:56.532Z'}
{'$oid': '59c68864c698515a2cd7d0a8'},York University,S,True,False,Senior,26.0,Female,Sociology,True,approved,False,False,False,['Other'],False,{'$date': '2017-09-23T16:14:28.892Z'}
{'$oid': '59c6a84ec698515a2cd7d0ac'},University of akron,S,True,False,Graduate Student,23.0,Female,Biology,True,approved,False,False,False,[''],False,{'$date': '2017-09-23T18:30:38.891Z'}
{'$oid': '59c6ce13c698515a2cd7d0b0'},Kent State University ,L,True,False,Senior,21.0,Female ,Nursing ,True,approved,False,False,False,[''],False,{'$date': '2017-09-23T21:11:47.057Z'}
{'$oid': '59c6f9f09ae8040d6393803e'},Penn State Behrend,M,True,False,Sophomore,18.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-24T00:18:56.358Z'}
{'$oid': '59c719419ae8040d63938042'},University of Alberta,L,True,False,Senior,22.0,Prefer Not To Say,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-24T02:32:33.797Z'}
{'$oid': '59c7211f9ae8040d63938046'},Georgia Tech,S,True,True,Freshman,18.0,Female,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-24T03:06:07.266Z'}
{'$oid': '59c7408a9ae8040d6393804b'},Kent State,L,True,True,Freshman,18.0,Male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2017-09-24T05:20:10.353Z'}
{'$oid': '59c76b019ae8040d6393804f'},North Carolina State University,L,True,False,Graduate Student,25.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-24T08:21:21.704Z'}
{'$oid': '59c7cf0c9ae8040d63938055'},University of Cincinnati,M,True,True,Sophomore,20.0,Male,Computer Engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-24T15:28:12.331Z'}
{'$oid': '59c7fc499ae8040d63938059'},Stony Brook University,XL,True,False,Graduate Student,21.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-09-24T18:41:13.837Z'}
{'$oid': '59c7fd8a9ae8040d6393805d'},Purdue University,L,True,False,Junior,20.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-24T18:46:34.006Z'}
{'$oid': '59c8170c9ae8040d63938061'},University of Akron,L,True,False,Freshman,19.0,Male,Networking,True,approved,False,True,False,[''],False,{'$date': '2017-09-24T20:35:24.906Z'}
{'$oid': '59c821b99ae8040d63938067'},The University of Akron,L,True,False,Junior,20.0,Male,Management Information Systems,True,approved,False,False,False,[''],False,{'$date': '2017-09-24T21:20:57.381Z'}
{'$oid': '59c83eb69ae8040d6393806b'},University of Toledo,L,True,False,Senior,22.0,Male,Computer Science Engineering,True,approved,False,False,False,['Vegan'],False,{'$date': '2017-09-24T23:24:38.660Z'}
{'$oid': '59c857813ebecf877f482e5c'},University of Puerto Rico-Bayamon,S,True,True,Sophomore,20.0,Male,Computer Engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-25T01:10:25.615Z'}
{'$oid': '59c861203ebecf877f482e60'},cmu,L,True,True,Graduate Student,21.0,Prefer Not To Say,cs,True,approved,False,False,False,[''],False,{'$date': '2017-09-25T01:51:28.488Z'}
{'$oid': '59c864103ebecf877f482e64'},University of Akron,L,True,False,Sophomore,20.0,Male,Computer Engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-25T02:04:00.958Z'}
{'$oid': '59c866bb3ebecf877f482e68'},University of Akron,L,True,False,Senior,21.0,Male,Computer Engineering,True,approved,True,False,False,[],True,{'$date': '2017-09-25T02:15:23.232Z'}
{'$oid': '59c86cf93ebecf877f482e6c'},Ohio State University,M,True,False,Sophomore,20.0,Male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-25T02:42:01.024Z'}
{'$oid': '59c881c43ebecf877f482e72'},simon fraser university,L,True,False,Junior,20.0,Male,computing science,True,approved,False,False,False,['Vegan'],False,{'$date': '2017-09-25T04:10:44.036Z'}
{'$oid': '59c88b053ebecf877f482e76'},wright state university,S,True,False,Graduate Student,22.0,Male,computer science,True,approved,False,False,False,['Gluten Free'],False,{'$date': '2017-09-25T04:50:13.463Z'}
{'$oid': '59c89b9d3ebecf877f482e7a'},University of Akron,XL,True,False,Sophomore,19.0,Male,Computer Engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-25T06:01:01.335Z'}
{'$oid': '59c8fe703ebecf877f482e7e'},Theodore Roosevelt HS,L,True,True,Junior,16.0,Male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2017-09-25T13:02:40.579Z'}
{'$oid': '59c91e2f57a4f27b074f5b23'},Purdue University,M,True,True,Sophomore,19.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-25T15:18:07.149Z'}
{'$oid': '59c9261f57a4f27b074f5b28'},Kent state university ,M,True,True,Graduate Student,22.0,Male,Technology ,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-25T15:51:59.898Z'}
{'$oid': '59c9317c57a4f27b074f5b2e'},stow munroe falls high school,S,True,True,Senior,18.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-25T16:40:28.350Z'}
{'$oid': '59c9319f57a4f27b074f5b30'},University of Akron,M,True,False,Senior,23.0,Prefer Not To Say,Computer Engineering,True,approved,True,True,False,[],True,{'$date': '2017-09-25T16:41:03.499Z'}
{'$oid': '59c932bc57a4f27b074f5b34'},Oberlin College,M,True,True,Freshman,18.0,Male,Computer Science,True,approved,False,True,False,[],False,{'$date': '2017-09-25T16:45:48.734Z'}
{'$oid': '59c9344457a4f27b074f5b38'},Oberlin College,L,True,False,Freshman,18.0,Male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-25T16:52:20.357Z'}
{'$oid': '59c9361157a4f27b074f5b3c'},Stow munroe falls high school,S,True,True,Senior,18.0,Male,Computer Science,True,approved,True,True,False,['Vegetarian'],False,{'$date': '2017-09-25T17:00:01.636Z'}
{'$oid': '59c9375457a4f27b074f5b40'},The University of Akron,M,True,False,Junior,20.0,Female,Electrical Engineering,True,approved,True,True,False,[],False,{'$date': '2017-09-25T17:05:24.865Z'}
{'$oid': '59c94b7f57a4f27b074f5b45'},Garfield-Kenmore,XL,True,True,High Schooler,18.0,Prefer Not to Say,IT-support & services ,True,approved,False,False,False,[''],False,{'$date': '2017-09-25T18:31:27.802Z'}
{'$oid': '59c95d9357a4f27b074f5b4f'},Kent stark,M,True,True,Junior,22.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-25T19:48:35.342Z'}
{'$oid': '59c9675a57a4f27b074f5b55'},University of Akron,L,True,True,Junior,20.0,Male,Mechanical Engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-25T20:30:18.947Z'}
{'$oid': '59c968aa57a4f27b074f5b57'},The University of Akron,M,True,False,Junior,20.0,Male,Computer Engineering,True,approved,True,True,False,[],True,{'$date': '2017-09-25T20:35:54.412Z'}
{'$oid': '59c9a7a057a4f27b074f5b5b'},Bayview Secondary School,M,True,False,High Schooler,16.0,Male,,True,approved,False,False,False,[''],False,{'$date': '2017-09-26T01:04:32.879Z'}
{'$oid': '59c9acac57a4f27b074f5b61'},University of Oklahoma,M,True,False,Senior,21.0,Gender Queer,Linguistics,True,approved,False,False,False,['Other'],False,{'$date': '2017-09-26T01:26:04.569Z'}
{'$oid': '59c9ae5557a4f27b074f5b63'},University of Sheffield,L,True,False,Other,22.0,Male,Computer Science,True,approved,False,False,False,['Other'],False,{'$date': '2017-09-26T01:33:09.273Z'}
{'$oid': '59c9ba5357a4f27b074f5b68'},None,M,True,False,Other,21.0,Prefer Not To Say,Gen Ed,True,approved,True,True,False,[],False,{'$date': '2017-09-26T02:24:19.459Z'}
{'$oid': '59c9bb5d57a4f27b074f5b6c'},None,L,True,True,Graduate Student,22.0,Male,Computer Information System,True,approved,True,True,False,[],False,{'$date': '2017-09-26T02:28:45.540Z'}
{'$oid': '59c9c3f857a4f27b074f5b72'},Moraine Valley Community College,L,True,False,Sophomore,19.0,Male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-26T03:05:28.463Z'}
{'$oid': '59c9cc7657a4f27b074f5b7a'},Penn State University,M,True,True,Freshman,19.0,Male,Computer Science,True,approved,False,True,False,[''],False,{'$date': '2017-09-26T03:41:42.241Z'}
{'$oid': '59c9cfd757a4f27b074f5b7e'},Self Taught,XL,True,False,Other,21.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-26T03:56:07.499Z'}
{'$oid': '59c9d45f57a4f27b074f5b84'},RIT,S,True,False,Sophomore,18.0,Prefer Not to Say,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-26T04:15:27.539Z'}
{'$oid': '59c9dbaeaa1f391712260883'},San Diego State University,M,True,True,Freshman,18.0,male,Computer Engineering ,True,approved,True,False,False,[],False,{'$date': '2017-09-26T04:46:38.269Z'}
{'$oid': '59c9e2e736d0df28142b5cef'},Oberlin College,L,True,True,Freshman,19.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-26T05:17:27.614Z'}
{'$oid': '59c9e39536d0df28142b5cff'},Oberlin College,M,True,True,Freshman,18.0,Female,Economics,True,approved,False,False,False,[],False,{'$date': '2017-09-26T05:20:21.549Z'}
{'$oid': '59c9e49c36d0df28142b5d26'},Athens High School,M,True,False,High Schooler,15.0,Male,Hopefully Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-09-26T05:24:44.944Z'}
{'$oid': '59c9e67736d0df28142b5dbd'},Oberlin College,M,True,True,Freshman,18.0,Female,Politics,True,approved,True,True,False,[],False,{'$date': '2017-09-26T05:32:39.995Z'}
{'$oid': '59ca5dbe36d0df28142b5e73'},University of Pittsburgh,XL,True,True,Junior,20.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-09-26T14:01:34.992Z'}
{'$oid': '59ca5dd636d0df28142b5e75'},University of Toledo,L,True,True,Freshman,17.0,Male,Maths ,True,approved,True,True,False,[],False,{'$date': '2017-09-26T14:01:58.071Z'}
{'$oid': '59ca5eea36d0df28142b5e7c'},University of Pittsburgh,L,True,False,Junior,20.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-09-26T14:06:34.559Z'}
{'$oid': '59ca66db36d0df28142b5e83'},University at Buffalo,L,True,False,Sophomore,19.0,Male,Computer Science,True,approved,False,False,False,['Kosher'],False,{'$date': '2017-09-26T14:40:27.795Z'}
{'$oid': '59ca6ecc36d0df28142b5e89'},Case Western Reserve University,XL,True,False,Senior,22.0,Male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-26T15:14:20.674Z'}
{'$oid': '59ca7f2b36d0df28142b5e91'},Garfield-Kenmore,XXL,True,True,Senior,17.0,Male,engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-26T16:24:11.796Z'}
{'$oid': '59ca850636d0df28142b5e9b'},"Jaypee University of Engineering and Technology,Guna,India",M,True,True,Junior,22.0,Male,Computer Science and Engineering,True,approved,False,False,False,[],False,{'$date': '2017-09-26T16:49:10.130Z'}
{'$oid': '59ca894536d0df28142b5ea1'},University at Buffalo,L,True,False,Junior,20.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-26T17:07:17.657Z'}
{'$oid': '59ca8e5d36d0df28142b5eb0'},University of Toledo,S,True,False,Junior,22.0,Other,Information Technology,True,pending,False,False,False,['Vegetarian'],False,{'$date': '2017-09-26T17:29:01.043Z'}
{'$oid': '59ca8f9b36d0df28142b5eb6'},The University of Guelph,L,True,False,Junior,20.0,Male,Computer Science,True,approved,True,False,False,['Other'],False,{'$date': '2017-09-26T17:34:19.807Z'}
{'$oid': '59ca902d36d0df28142b5eb9'},University at Buffalo,M,True,False,Sophomore,18.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-26T17:36:45.684Z'}
{'$oid': '59ca9f8f36d0df28142b5ec7'},Kent State University,XL,True,False,Graduate Student,22.0,Male,Computer Science,True,approved,False,False,False,['Other'],False,{'$date': '2017-09-26T18:42:23.200Z'}
{'$oid': '59caa23336d0df28142b5ecb'},SUNY Buffalo,M,True,True,Sophomore,19.0,Prefer Not To Say,Computer Science,True,approved,True,False,False,['Other'],False,{'$date': '2017-09-26T18:53:39.399Z'}
{'$oid': '59caa86536d0df28142b5ed0'},Kent State University,M,True,True,Freshman,18.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-26T19:20:05.641Z'}
{'$oid': '59cab40636d0df28142b5ed6'}, Pitt,M,True,True,Freshman,18.0,Male,Computer Science,True,approved,False,True,False,[''],False,{'$date': '2017-09-26T20:09:42.138Z'}
{'$oid': '59cab65236d0df28142b5eda'},Kent State University,M,True,False,Other,24.0,Male,Computer Science,True,approved,False,True,False,[''],False,{'$date': '2017-09-26T20:19:30.122Z'}
{'$oid': '59cabf1c36d0df28142b5eeb'},Oakland University,L,True,False,Junior,20.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-26T20:57:00.952Z'}
{'$oid': '59cac9c036d0df28142b5eff'},USC,L,True,False,Graduate Student,27.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-09-26T21:42:24.730Z'}
{'$oid': '59cad77b36d0df28142b5f08'},None,XL,True,False,Other,21.0,Male,None,True,approved,True,True,False,[],False,{'$date': '2017-09-26T22:40:59.447Z'}
{'$oid': '59cae2ac36d0df28142b5f0c'},Purdue University,M,True,False,Freshman,18.0,Male,Computer Science,True,approved,True,False,False,['Other'],False,{'$date': '2017-09-26T23:28:44.208Z'}
{'$oid': '59cb001c36d0df28142b5f12'},University of Akron,M,True,False,Freshman,18.0,Male,Chemical Engineering,True,approved,True,True,False,[],True,{'$date': '2017-09-27T01:34:20.619Z'}
{'$oid': '59cb004736d0df28142b5f14'},Kent State University,M,True,True,Junior,22.0,Male,Computer Science,True,approved,False,True,False,[''],False,{'$date': '2017-09-27T01:35:03.140Z'}
{'$oid': '59cb087336d0df28142b5f1b'},fdasdf,S,True,False,High Schooler,89.0,Male,12345,True,pending,False,False,False,['Vegan'],False,{'$date': '2017-09-27T02:09:55.319Z'}
{'$oid': '59cb090136d0df28142b5f1f'},Kent State University,L,True,True,Junior,20.0,Male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2017-09-27T02:12:17.263Z'}
{'$oid': '59cb0dfb36d0df28142b5f23'},Vincent Massey Secondary School,L,True,False,High Schooler,15.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-27T02:33:31.256Z'}
{'$oid': '59cb20dc36d0df28142b5f29'},Carnegie Mellon University,M,True,False,Sophomore,19.0,Female,Electrical and Computer Engineering,True,approved,False,False,False,[''],False,{'$date': '2017-09-27T03:54:04.393Z'}
{'$oid': '59cb265336d0df28142b5f31'},Kent,L,True,False,Senior,27.0,Male,cis,True,approved,False,True,False,[''],False,{'$date': '2017-09-27T04:17:23.833Z'}
{'$oid': '59cbaa9836d0df28142b5f40'},Kent State University,S,True,True,Graduate Student,31.0,Female,Digital Sciences,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-27T13:41:44.832Z'}
{'$oid': '59cbc24136d0df28142b5f4d'},University at Buffalo,XXL,True,True,Junior,28.0,Male,Computer Science,True,approved,False,True,False,[''],False,{'$date': '2017-09-27T15:22:41.220Z'}
{'$oid': '59cbd4b836d0df28142b5f52'},The University of Akron,M,True,False,Junior,20.0,Male,Cybersecurity,True,approved,False,False,False,[''],False,{'$date': '2017-09-27T16:41:28.109Z'}
{'$oid': '59cbf96c36d0df28142b5f5a'},Bowdoin College,M,True,True,Senior,21.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-27T19:18:04.358Z'}
{'$oid': '59cbffe836d0df28142b5f62'},Bowdoin College,M,True,False,Junior,21.0,Prefer Not To Say,Computer Science and Mathematics,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2017-09-27T19:45:44.287Z'}
{'$oid': '59cc027436d0df28142b5f68'},Kent State University,M,True,True,Senior,21.0,Male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2017-09-27T19:56:36.524Z'}
{'$oid': '59cc07df36d0df28142b5f6d'},University At Buffalo,XL,True,True,Freshman,18.0,Male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2017-09-27T20:19:43.457Z'}
{'$oid': '59cc09d236d0df28142b5f71'},Kent State University,L,True,True,Junior,20.0,Male,Applied Mathematics,True,approved,True,True,False,[],False,{'$date': '2017-09-27T20:28:02.240Z'}
{'$oid': '59cc453d36d0df28142b5f95'},We Can Code IT,S,True,True,Other,28.0,Male,Software Development,True,approved,False,False,False,[''],False,{'$date': '2017-09-28T00:41:33.327Z'}
{'$oid': '59cc51ec36d0df28142b5f9c'},PennState Behrend,XL,True,True,Freshman,18.0,Male,Software Engineering,True,approved,True,True,False,[],False,{'$date': '2017-09-28T01:35:40.364Z'}
{'$oid': '59cc560e36d0df28142b5f9e'},Pennsylvania State University,M,True,False,Sophomore,19.0,Female,Software Engineering,True,approved,True,False,False,[],False,{'$date': '2017-09-28T01:53:18.926Z'}
{'$oid': '59cc653d36d0df28142b5fa6'},Pennsylvania State University,M,True,False,Sophomore,19.0,Male,Mechanical Engineering,True,approved,True,True,False,[],False,{'$date': '2017-09-28T02:58:05.702Z'}
{'$oid': '59cc734136d0df28142b5faa'},Kent State University,S,True,True,Senior,22.0,Male,Computer Science,True,approved,True,True,False,['Other'],False,{'$date': '2017-09-28T03:57:53.581Z'}
{'$oid': '59cce3b56b2dc7b57ae66680'},Kent State Stark,L,True,True,Freshman,18.0,Male,Cyber-security or Information Security,True,approved,True,True,False,[],False,{'$date': '2017-09-28T11:57:41.836Z'}
{'$oid': '59cd011a6b2dc7b57ae66685'},The University of Iowa,L,True,False,Graduate Student,24.0,Male,Computer Engineering,True,approved,False,False,False,['Kosher'],False,{'$date': '2017-09-28T14:03:06.307Z'}
{'$oid': '59cd1cd8ea8f5dd50752d721'},Kent State University,M,True,True,Junior,21.0,Male,Computer Science,True,approved,False,False,False,[''],True,{'$date': '2017-09-28T16:01:28.699Z'}
{'$oid': '59cd1d07ea8f5dd50752d723'},Kent State,XL,True,True,Senior,22.0,Male,Computer Science,True,approved,True,False,False,[],True,{'$date': '2017-09-28T16:02:15.425Z'}
{'$oid': '59cd1e1bea8f5dd50752d725'},Kent State University,M,True,True,Freshman,18.0,Male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2017-09-28T16:06:51.313Z'}
{'$oid': '59cd52f72cc4d16b0ecd7596'},University of Pittsburgh,M,True,True,Freshman,18.0,Male,CS,True,approved,True,True,False,[],False,{'$date': '2017-09-28T19:52:23.439Z'}
{'$oid': '59cd5c1b378cf3e712065c0c'},university of waterloo,S,True,True,Freshman,16.0,Female,nanotechnology engineering,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2017-09-28T20:31:23.769Z'}
{'$oid': '59cd616e378cf3e712065c10'},CSU,XL,True,True,Other,40.0,Male,Computer Science,True,approved,False,False,False,[''],False,{'$date': '2017-09-28T20:54:06.561Z'}
{'$oid': '59cd6497378cf3e712065c18'},Kent State University,XXL,True,True,Senior,28.0,Male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2017-09-28T21:07:35.918Z'}
{'$oid': '59cd687a378cf3e712065c1b'},Kent State University,S,True,True,Graduate Student,25.0,Male,Manufacturing Systems,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2017-09-28T21:24:10.933Z'}
