_id,school,shirt,demographic,first,year,age,gender,major,conduct,status,going,checked,door,dietary,probable,created,travel
{'$oid': '57c71c3a4b7cb9dc73a081df'},Youngstown State University,M,True,False,Senior,21.0,male,Electrical Computer Engineering & Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-08-31T18:04:42.543Z'},True
{'$oid': '57c71f794b7cb9dc73a081e3'},Stark State College,L,True,True,Freshman,37.0,male,COMPUTER NETWORKING AND INFORMATION SECURITY,True,approved,False,False,False,[],True,{'$date': '2016-08-31T18:18:33.064Z'},
{'$oid': '57c7236c4b7cb9dc73a081e5'},Kent State University at Kent,S,True,False,Graduate Student,22.0,male,computer and informational sciences,True,approved,True,True,False,[],True,{'$date': '2016-08-31T18:35:24.141Z'},True
{'$oid': '57c745044b7cb9dc73a081eb'},Youngstown State University,XL,True,True,Senior,21.0,male,Biology,True,approved,True,True,False,[],True,{'$date': '2016-08-31T20:58:44.935Z'},
{'$oid': '57c747424b7cb9dc73a081ef'},Bowling Green State University-Main Campus,L,True,True,Junior,20.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-08-31T21:08:18.483Z'},False
{'$oid': '57c792594b7cb9dc73a081fd'},University of Cincinnati-Main Campus,XL,True,True,Graduate Student,25.0,male,Computer Engineering,True,approved,True,False,False,"['Vegetarian,Vegan']",True,{'$date': '2016-09-01T02:28:41.505Z'},True
{'$oid': '57c79c224b7cb9dc73a0820a'},University of Cincinnati-Main Campus,S,True,True,Graduate Student,27.0,male,Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-09-01T03:10:26.353Z'},True
{'$oid': '57c7bbb94b7cb9dc73a0820f'},University of Illinois at Chicago,M,True,True,Graduate Student,22.0,male,Electrical and Computer Engineering,True,approved,True,False,False,[],False,{'$date': '2016-09-01T05:25:13.295Z'},True
{'$oid': '57c7daa74b7cb9dc73a08215'},University of Cincinnati-Main Campus,L,True,True,Graduate Student,21.0,male,computer science,True,approved,True,False,False,['Vegetarian'],True,{'$date': '2016-09-01T07:37:11.933Z'},
{'$oid': '57c83c67c43c7df6084d135e'},Carnegie Mellon University,L,True,False,Sophomore,19.0,male,Electrical and Computer Engineering,True,approved,True,False,False,[],True,{'$date': '2016-09-01T14:34:15.121Z'},True
{'$oid': '57c86bf4c43c7df6084d1362'},University of Central Florida,S,True,False,Senior,24.0,female,Computer Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-01T17:57:08.904Z'},True
{'$oid': '57c8728ac43c7df6084d1366'},University of Illinois at Urbana-Champaign,M,True,False,Sophomore,18.0,male,Computer Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-01T18:25:14.261Z'},True
{'$oid': '57c885fdc43c7df6084d136d'},University of Cincinnati-Main Campus,M,True,True,Graduate Student,23.0,male,computer science,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-09-01T19:48:13.306Z'},True
{'$oid': '57c88806c43c7df6084d136f'},Case Western Reserve University,L,True,False,Senior,24.0,male,Biomedical Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-01T19:56:54.148Z'},
{'$oid': '57c888b5c43c7df6084d1373'},Carnegie Mellon University,L,True,False,Senior,21.0,male,computational finance,True,approved,False,False,False,[],True,{'$date': '2016-09-01T19:59:49.817Z'},
{'$oid': '57c88fa0656f41a313aac018'},Kent State University,S,True,False,Sophomore,19.0,female,Fashion Merchandising,True,approved,True,True,False,[],True,{'$date': '2016-09-01T20:29:20.885Z'},
{'$oid': '57c89190656f41a313aac01c'},Rose-Hulman Institute of Technology,L,True,False,Senior,23.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-01T20:37:36.970Z'},True
{'$oid': '57c89924656f41a313aac020'},Stark State College,S,True,True,Freshman,15.0,male,Postsecondary / Video Game Design,True,approved,True,True,False,[],True,{'$date': '2016-09-01T21:09:56.227Z'},True
{'$oid': '57c8aa74656f41a313aac026'},Stark State College,L,True,True,Sophomore,51.0,male,Cyber Security & Computer Forensics + UNIX/Linux DB Administration,True,approved,True,False,False,[],True,{'$date': '2016-09-01T22:23:48.500Z'},True
{'$oid': '57c8c9bd656f41a313aac02c'},University of Cincinnati-Main Campus,L,True,True,Graduate Student,22.0,male,VLSI Design,True,approved,True,False,False,['Kosher'],True,{'$date': '2016-09-02T00:37:17.921Z'},True
{'$oid': '57c8cc1c656f41a313aac030'},university of british columbia,L,True,True,Senior,21.0,male,mechanical engineering,True,approved,True,False,False,[],False,{'$date': '2016-09-02T00:47:24.940Z'},True
{'$oid': '57c8e332966252dd16512da3'},University of Akron Main Campus,L,True,False,Sophomore,19.0,male,Electrical Engineering,True,approved,True,True,False,[],True,{'$date': '2016-09-02T02:25:54.424Z'},
{'$oid': '57c8e576966252dd16512da7'},North Carolina State University at Raleigh,XL,True,False,Graduate Student,27.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-02T02:35:34.608Z'},True
{'$oid': '57c8f65b966252dd16512dac'},Carnegie Mellon University,M,True,True,Sophomore,19.0,male,Cognitive Science and Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-09-02T03:47:39.437Z'},
{'$oid': '57c9ad51966252dd16512db0'},Bowling Green State University,S,True,True,Senior,21.0,female,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-02T16:48:17.694Z'},True
{'$oid': '57c9c8dd966252dd16512db5'},Kent state stark,L,True,True,Freshman,19.0,male,Applied engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-02T18:45:49.506Z'},
{'$oid': '57c9cfbb966252dd16512db9'},Rose-Hulman Institute of Technology,L,True,False,Senior,21.0,male,Computer Science,True,approved,False,False,False,['Vegan'],False,{'$date': '2016-09-02T19:15:07.831Z'},
{'$oid': '57c9e0ce966252dd16512dc1'},Kent State University at Kent,L,True,True,Graduate Student,23.0,male,Digital Science,True,approved,False,False,False,[],True,{'$date': '2016-09-02T20:27:58.361Z'},False
{'$oid': '57c9f08a966252dd16512dc5'},University of Illinois at Chicago,M,True,True,Graduate Student,22.0,male,COmputer Engineering,True,approved,True,False,False,[],False,{'$date': '2016-09-02T21:35:06.120Z'},True
{'$oid': '57ca4755df86eb7e24e9be48'},Case Western Reserve University,S,True,False,Graduate Student,24.0,female,Engineering and Management,True,approved,True,False,False,[],True,{'$date': '2016-09-03T03:45:25.826Z'},True
{'$oid': '57cafa6666aa4bb42c353250'},Kent State University at Kent,M,True,True,Freshman,22.0,male,digital media production,True,approved,True,False,False,[],True,{'$date': '2016-09-03T16:29:26.875Z'},
{'$oid': '57cafb8b66aa4bb42c353254'},Kent State University at Kent,XL,True,False,Sophomore,19.0,male,Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-09-03T16:34:19.699Z'},True
{'$oid': '57cb04cb66aa4bb42c353258'},Vilnius University of Applied Sciences,M,True,False,Senior,26.0,male,Computer Software Engineering,True,approved,True,False,False,[],False,{'$date': '2016-09-03T17:13:47.817Z'},True
{'$oid': '57cb069266aa4bb42c35325c'},University of Cincinnati-Main Campus,M,True,True,Graduate Student,28.0,male,Computer Sciences,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-09-03T17:21:22.097Z'},True
{'$oid': '57cb489c66aa4bb42c353260'},CUNY Brooklyn College,S,True,False,Junior,23.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-03T22:03:08.648Z'},True
{'$oid': '57cb4ddf66aa4bb42c353264'},University of California-San Diego,L,True,False,Junior,20.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-03T22:25:35.183Z'},True
{'$oid': '57cb54f166aa4bb42c353268'},Kent State University at Kent,L,True,True,Graduate Student,22.0,male,digital sciences,True,approved,True,False,False,['Vegan'],True,{'$date': '2016-09-03T22:55:45.889Z'},True
{'$oid': '57cb7aec66aa4bb42c35326d'},Bowling Green State University-Main Campus,M,True,True,Graduate Student,21.0,female,computer science,True,approved,False,False,False,[],True,{'$date': '2016-09-04T01:37:48.113Z'},
{'$oid': '57cb90c366aa4bb42c353271'},University of Florida,S,True,False,Graduate Student,24.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-04T03:10:59.089Z'},True
{'$oid': '57cb95bb66aa4bb42c353275'},University of Illinois at Urbana-Champaign,S,True,True,Junior,20.0,male,Electrical Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-04T03:32:11.878Z'},
{'$oid': '57cb989266aa4bb42c353279'},Kent State University at Trumbull,L,True,True,Sophomore,30.0,male,Application Development,True,approved,False,False,False,['Other'],True,{'$date': '2016-09-04T03:44:18.593Z'},False
{'$oid': '57cda51c6b8b152b6656c578'},University of Pittsburgh-Pittsburgh Campus,L,True,False,Junior,19.0,male,Computer Science,True,approved,False,False,False,['Vegan'],True,{'$date': '2016-09-05T17:02:20.742Z'},True
{'$oid': '57cdb5296b8b152b6656c57c'},Ohio State University-Main Campus,S,True,False,Sophomore,19.0,female,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-05T18:10:49.828Z'},
{'$oid': '57cdcbe86b8b152b6656c580'},Purdue University-Main Campus,S,True,True,Freshman,18.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-05T19:47:52.868Z'},
{'$oid': '57cdd2a8640d59f571f77b25'},Bowling Green,XL,True,True,Freshman,19.0,male,ECET,True,approved,False,False,False,[],True,{'$date': '2016-09-05T20:16:40.615Z'},True
{'$oid': '57cdd50bf2faa351730b85af'},University of Illinois at Urbana-Champaign,S,True,True,Senior,21.0,female,"Earth, Society and Environmental Sustainability",True,approved,True,False,False,[],False,{'$date': '2016-09-05T20:26:51.679Z'},True
{'$oid': '57cde88fb46c75a475282bdb'},North Carolina State University at Raleigh,L,True,False,Senior,21.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-05T21:50:07.439Z'},True
{'$oid': '57cdf62db46c75a475282bdf'},University of Waterloo,M,True,True,Freshman,18.0,male,Biomedical Engineering,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-05T22:48:13.266Z'},True
{'$oid': '57ce07ce4c467434783655f8'},Purdue University-Main Campus,XXL,True,False,Sophomore,19.0,male,Physics,True,approved,False,False,False,[],False,{'$date': '2016-09-06T00:03:26.945Z'},
{'$oid': '57ce080f4c467434783655fa'},Arizona State University-Tempe,S,True,False,Junior,20.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-06T00:04:31.532Z'},True
{'$oid': '57ce12464c4674347836561f'},Purdue University-Main Campus,M,True,False,Freshman,17.0,male,Computer Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-06T00:48:06.012Z'},
{'$oid': '57ce146a4c46743478365623'},Purdue University,M,True,True,Freshman,18.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-06T00:57:14.459Z'},True
{'$oid': '57ce22e84c46743478365677'},Kent State University at Kent,L,True,True,Freshman,18.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-06T01:59:04.952Z'},
{'$oid': '57ce32163901df257a2757a5'},Purdue University,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-06T03:03:50.966Z'},True
{'$oid': '57ce41b73901df257a2757b0'},Purdue University,S,True,True,Freshman,19.0,male,Computer Engineering,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-06T04:10:31.479Z'},True
{'$oid': '57ce45e43901df257a2757b5'},Purdue University-Main Campus,XXL,True,False,Freshman,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-06T04:28:20.225Z'},True
{'$oid': '57ce525b3901df257a2757be'},University of Illinois at Urbana-Champaign,M,True,False,Freshman,18.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-06T05:21:31.414Z'},
{'$oid': '57cefdacd02295a905a1e412'},Purdue University-Main Campus,XL,True,False,Sophomore,20.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-06T17:32:28.133Z'},True
{'$oid': '57cf2bf666e35d1607adca78'},Case Western Reserve University,L,True,True,Sophomore,20.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-06T20:49:58.581Z'},True
{'$oid': '57cf2c1666e35d1607adca7a'},Pennsylvania State University-Main Campus,M,True,False,Junior,21.0,male,Computer Engineering,True,approved,True,False,False,[],False,{'$date': '2016-09-06T20:50:30.852Z'},True
{'$oid': '57cf460666e35d1607adca7e'},Purdue,M,True,True,Freshman,18.0,male,Engineering,True,approved,True,True,False,[],False,{'$date': '2016-09-06T22:41:10.045Z'},False
{'$oid': '57cf5014485e55b30994fd22'},Kent State University at Kent,XL,True,False,Senior,22.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-06T23:24:04.215Z'},
{'$oid': '57cf506f485e55b30994fd24'},University of Cincinnati-Main Campus,M,True,True,Graduate Student,21.0,male,Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-09-06T23:25:35.897Z'},True
{'$oid': '57cf912be6778eb60be26da4'},Punjab Technical University,M,True,True,Senior,21.0,male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-07T04:01:47.590Z'},True
{'$oid': '57cf9f30e6778eb60be26da8'},Case Western Reserve University,L,True,True,Sophomore,19.0,male,Computer Science,True,approved,True,False,False,['Kosher'],True,{'$date': '2016-09-07T05:01:36.219Z'},True
{'$oid': '57d01249e6778eb60be26dae'},University at Buffalo,XL,True,False,Sophomore,19.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-07T13:12:41.827Z'},True
{'$oid': '57d035fee6778eb60be26db2'},Carleton University,L,True,False,Junior,26.0,male,software engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-07T15:45:02.845Z'},True
{'$oid': '57d05b59e6778eb60be26dba'},University of Cincinnati-Main Campus,M,True,True,Graduate Student,21.0,male,Computer science,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-09-07T18:24:25.936Z'},True
{'$oid': '57d05b7ae6778eb60be26dbc'},University of Cincinnati-Main Campus,M,True,False,Graduate Student,22.0,male,Computer science,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-09-07T18:24:58.875Z'},True
{'$oid': '57d05bc5e6778eb60be26dbe'},University of Cincinnati-Main Campus,M,True,False,Graduate Student,22.0,male,Computer Science,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-09-07T18:26:13.492Z'},True
{'$oid': '57d063e7e6778eb60be26dc2'},Youngstown State University,XXL,True,False,Senior,23.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-07T19:00:55.424Z'},
{'$oid': '57d0c2331ec24f2c22597f13'},Middlebury College,L,True,False,Sophomore,19.0,female,computer science and psychology,True,approved,False,False,False,[],False,{'$date': '2016-09-08T01:43:15.656Z'},True
{'$oid': '57d0c668f05a61dc2279d138'},University of Akron Main Campus,L,True,True,Sophomore,20.0,male,Mathematics,True,approved,True,True,False,[],True,{'$date': '2016-09-08T02:01:12.592Z'},
{'$oid': '57d0c935f05a61dc2279d13f'},Case Western Reserve University,L,True,False,Senior,21.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-08T02:13:09.073Z'},
{'$oid': '57d0cc83f05a61dc2279d148'},Indiana University-Purdue University-Fort Wayne,XL,True,False,Sophomore,20.0,male,Computer Engineering,True,approved,True,True,False,[],False,{'$date': '2016-09-08T02:27:15.114Z'},True
{'$oid': '57d0d137f05a61dc2279d14e'},Purdue University-Main Campus,L,True,True,Sophomore,18.0,other,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-08T02:47:19.811Z'},True
{'$oid': '57d0d158f05a61dc2279d150'},Purdue University-Main Campus,S,True,True,Senior,21.0,other,Engineering Management,True,approved,False,False,False,"['Vegan', 'Vegetarian']",False,{'$date': '2016-09-08T02:47:52.472Z'},True
{'$oid': '57d0d6d8f05a61dc2279d155'},Mississippi State University,S,True,False,Sophomore,19.0,female,Computer Science,True,approved,False,False,False,['Vegan'],False,{'$date': '2016-09-08T03:11:20.763Z'},True
{'$oid': '57d1ee9a3bdd7d1831852879'},kent state university,M,True,False,Graduate Student,31.0,female,Technology,True,approved,False,True,False,[],True,{'$date': '2016-09-08T23:04:58.421Z'},
{'$oid': '57d1f9b03bdd7d183185287d'},Kent State University at Kent,L,True,True,Freshman,19.0,male,Computer Animation and Game Design,True,approved,True,False,False,[],True,{'$date': '2016-09-08T23:52:16.135Z'},
{'$oid': '57d206183bdd7d1831852881'},University of Waterloo,S,True,False,Junior,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-09T00:45:12.207Z'},True
{'$oid': '57d235534c342a813561216d'},Purdue University-Main Campus,XXL,True,True,Freshman,17.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-09T04:06:43.843Z'},True
{'$oid': '57d237174c342a8135612171'},Rutgers University-New Brunswick,M,True,False,Senior,23.0,male,computer science,True,approved,False,False,False,[],False,{'$date': '2016-09-09T04:14:15.924Z'},True
{'$oid': '57d27d0a534529613699f768'},Washington State University,M,True,False,Freshman,17.0,female,computer science,True,approved,False,False,False,[],False,{'$date': '2016-09-09T09:12:42.886Z'},True
{'$oid': '57d2f02bb27067c34150fee3'},Kent State University,M,True,True,Sophomore,18.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-09T17:23:55.804Z'},True
{'$oid': '57d2f166b27067c34150fee7'},Youngstown State University,L,True,False,Senior,21.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-09T17:29:10.901Z'},
{'$oid': '57d3094eb27067c34150feed'},University of Kentucky,L,True,False,Junior,20.0,male,Computer Science and Computer Engineering,True,approved,True,False,False,[],False,{'$date': '2016-09-09T19:11:10.240Z'},
{'$oid': '57d31df4b27067c34150fef4'},Case Western Reserve University,M,True,False,Junior,21.0,female,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-09T20:39:16.406Z'},
{'$oid': '57d32c15b27067c34150fef9'},University of Waterloo,L,True,False,Sophomore,19.0,male,Management Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-09T21:39:33.062Z'},True
{'$oid': '57d338a9b27067c34150feff'},Case Western Reserve University,S,True,False,Sophomore,19.0,male,Computer Engineering,True,approved,False,True,False,[],True,{'$date': '2016-09-09T22:33:13.761Z'},
{'$oid': '57d339bfb27067c34150ff03'},Kent State University at Kent,S,True,False,Graduate Student,22.0,male,Digital Sciences,True,approved,False,False,False,[],False,{'$date': '2016-09-09T22:37:51.356Z'},
{'$oid': '57d34e9bb27067c34150ff07'},University of Cincinnati-Main Campus,L,True,True,Graduate Student,23.0,male,Electrical Engineering,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-10T00:06:51.877Z'},True
{'$oid': '57d352e2b27067c34150ff0d'},Buffalo State SUNY,L,True,False,Graduate Student,25.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-10T00:25:06.301Z'},True
{'$oid': '57d369cbb27067c34150ff11'},Purdue University,M,True,False,Freshman,18.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-10T02:02:51.975Z'},True
{'$oid': '57d375e7b27067c34150ff15'},Case Western Reserve University,M,True,True,Sophomore,19.0,male,Physics,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-10T02:54:31.563Z'},
{'$oid': '57d38088b27067c34150ff19'},University of Illinois at Urbana-Champaign,M,True,False,Junior,19.0,female,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-10T03:39:52.866Z'},True
{'$oid': '57d3c9d721042c146225b5b7'},University of California-Berkeley,M,True,False,Sophomore,19.0,female,Electrical Engineering Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-10T08:52:39.668Z'},True
{'$oid': '57d42d4621042c146225b5bf'},Case Western Reserve University,M,True,True,Freshman,18.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-10T15:56:54.537Z'},
{'$oid': '57d466c7d09423a871df0431'},Washington State University,M,True,True,Sophomore,19.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-10T20:02:15.377Z'},True
{'$oid': '57d46754d09423a871df0434'},Jackson High School,XL,True,False,Sophomore,15.0,male,Computer engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-10T20:04:36.419Z'},True
{'$oid': '57d47453d09423a871df043d'},Cleveland State University,S,True,False,Junior,22.0,male,mechanical engineering,True,approved,True,False,False,[],True,{'$date': '2016-09-10T21:00:03.452Z'},
{'$oid': '57d476b3d09423a871df0442'},Purdue University-Main Campus,L,True,False,Freshman,18.0,male,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-10T21:10:11.930Z'},True
{'$oid': '57d479d2d09423a871df0447'},University of Waterloo,L,True,False,Sophomore,19.0,male,Electrical and Computer Engineering,True,approved,False,False,False,[],False,{'$date': '2016-09-10T21:23:30.914Z'},
{'$oid': '57d49d68d09423a871df0453'},University of Florida,L,True,False,Graduate Student,24.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-10T23:55:20.688Z'},True
{'$oid': '57d4b06fdae224d075e567dd'},Purdue University-Main Campus,M,True,False,Freshman,19.0,male,computer science,True,approved,True,False,False,[],False,{'$date': '2016-09-11T01:16:31.438Z'},
{'$oid': '57d4c04edae224d075e567e3'},Youngstown State University,M,True,True,Graduate Student,25.0,male,Statistics,True,approved,False,False,False,[],True,{'$date': '2016-09-11T02:24:14.634Z'},False
{'$oid': '57d4c5c589dacfd9772b04e7'},Carleton College,S,True,False,Junior,19.0,male,Software Engineering,True,approved,True,False,False,[],False,{'$date': '2016-09-11T02:47:33.196Z'},False
{'$oid': '57d4cbe16a44c33678ba92ef'},Messiah College,L,True,True,Junior,20.0,male,Computer Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-11T03:13:37.624Z'},True
{'$oid': '57d4f73489031aeb78160ad9'},Purdue University-Main Campus,L,True,True,Freshman,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-11T06:18:28.527Z'},True
{'$oid': '57d510b389031aeb78160add'},University of Missouri-Kansas City,M,True,False,Graduate Student,22.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-11T08:07:15.656Z'},True
{'$oid': '57d5134e89031aeb78160ae1'},The University of Texas at Dallas,M,True,False,Graduate Student,25.0,male,computer science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-09-11T08:18:22.733Z'},True
{'$oid': '57d56d3f89031aeb78160ae6'},Meadowvale Secondary School,M,True,False,High School,17.0,male,high school,True,approved,False,False,False,[],False,{'$date': '2016-09-11T14:42:07.095Z'},True
{'$oid': '57d5becc89031aeb78160aec'},Kent State University at Kent,M,True,True,Freshman,18.0,female,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-11T20:30:04.502Z'},
{'$oid': '57d5e99d89031aeb78160af6'},Crookston High School,S,True,True,High School,16.0,male,high school,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-09-11T23:32:45.483Z'},True
{'$oid': '57d5e9e189031aeb78160af8'},University of Illinois at Urbana-Champaign,M,True,True,Freshman,18.0,female,Computer Science,True,approved,False,False,False,['Kosher'],False,{'$date': '2016-09-11T23:33:53.248Z'},True
{'$oid': '57d5ed2b89031aeb78160afc'},CUNY Hunter College,M,True,True,Sophomore,19.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-09-11T23:47:55.582Z'},
{'$oid': '57d60dae89031aeb78160b01'},The Ohio State University,M,True,False,Sophomore,19.0,male,Computer Science and Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-12T02:06:38.749Z'},
{'$oid': '57d6f2d77b862614084edf7e'},Franciscan University of Steubenville,M,True,False,Junior,20.0,male,Computer Science,True,pending,False,False,False,[],False,{'$date': '2016-09-12T18:24:23.309Z'},
{'$oid': '57d6f2d77b862614084edf80'},Franciscan University of Steubenville,M,True,False,Junior,20.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-12T18:24:23.355Z'},
{'$oid': '57d704707b862614084edf84'},Mumbai University,L,True,True,High School,22.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-12T19:39:28.008Z'},True
{'$oid': '57d710bf7b862614084edf8a'},SUNY College at Plattsburgh,M,True,True,Freshman,22.0,male,Computer science,True,approved,True,False,False,[],False,{'$date': '2016-09-12T20:31:59.014Z'},True
{'$oid': '57d73658c45924180c22aef8'},State University of New York at Plattsburgh,M,True,True,Sophomore,18.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-12T23:12:24.514Z'},True
{'$oid': '57d73913c45924180c22aefd'},home school,L,True,False,High School,15.0,male,Computer science,True,approved,True,True,False,[],True,{'$date': '2016-09-12T23:24:03.777Z'},
{'$oid': '57d73d95c45924180c22af04'},Ohio University-Main Campus,M,True,True,Freshman,17.0,male,Mathematics,True,approved,True,True,False,[],True,{'$date': '2016-09-12T23:43:17.687Z'},True
{'$oid': '57d76ce3c45924180c22af0b'},Wright State University-Main Campus,L,True,True,Junior,21.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-13T03:05:07.606Z'},True
{'$oid': '57d76d49c45924180c22af0d'},Kent State University,S,True,True,Graduate Student,25.0,female,Entrepreneurial Management,True,approved,False,False,False,[],True,{'$date': '2016-09-13T03:06:49.611Z'},
{'$oid': '57d76efbc45924180c22af11'},Kent State University at Kent,S,True,False,Senior,21.0,female,Fashion Merchandising,True,approved,False,False,False,['Vegan'],True,{'$date': '2016-09-13T03:14:03.741Z'},
{'$oid': '57d771fbc45924180c22af15'},Kent State University at Kent,S,True,False,Senior,23.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-13T03:26:51.796Z'},
{'$oid': '57d797b2c45924180c22af1a'},Ohio State University-Main Campus,M,True,False,Sophomore,19.0,male,Computer Science & Engineering,True,approved,False,False,False,[],True,{'$date': '2016-09-13T06:07:46.114Z'},
{'$oid': '57d7a8e5c45924180c22af1e'},University of California-San Diego,L,True,False,Junior,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-09-13T07:21:09.576Z'},True
{'$oid': '57d7f0402e1ae8490ef7ad26'},Cleveland State,M,True,True,Junior,22.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-09-13T12:25:36.617Z'},
{'$oid': '57d826152e1ae8490ef7ad2a'},Kent State University at Kent,S,True,False,Senior,23.0,female,Psychology,True,approved,True,True,False,['Vegan'],True,{'$date': '2016-09-13T16:15:17.986Z'},False
{'$oid': '57d82cd92e1ae8490ef7ad30'},University of Illinois at Urbana-Champaign,M,True,True,Junior,21.0,male,Computer Engineering,True,approved,True,False,False,[],False,{'$date': '2016-09-13T16:44:09.826Z'},True
{'$oid': '57d88a028d31e42310a9bb65'},Kent State University at Kent,M,True,True,Sophomore,21.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-09-13T23:21:38.634Z'},
{'$oid': '57d9440f8d31e42310a9bb6c'},St. John's High School,M,True,True,High School,16.0,male,Non-medical,True,approved,True,False,False,[],False,{'$date': '2016-09-14T12:35:27.019Z'},True
{'$oid': '57d95bfb8d31e42310a9bb71'},Cleveland State University,M,True,False,Junior,19.0,male,Computer Science,True,approved,True,True,False,['Vegetarian'],True,{'$date': '2016-09-14T14:17:31.377Z'},True
{'$oid': '57d95d748d31e42310a9bb75'},Cleveland State University,L,True,True,Junior,24.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-09-14T14:23:48.557Z'},
